,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2008-10-03,8076624.5881070215,0,0.0,0,0,0,0,8076624.5881070215
2008-10-04,8077139.073511684,0,0.0,0,0,0,0,8077139.073511684
2008-10-05,8077653.591689349,0,0.0,0,0,0,0,8077653.591689349
2008-10-06,8078168.142642103,0,0.0,0,0,0,0,8078168.142642103
2008-10-07,8078682.726372034,0,0.0,0,0,0,0,8078682.726372034
2008-10-08,8079197.342881231,0,0.0,0,0,0,0,8079197.342881231
2008-10-09,8079711.99217178,0,0.0,0,0,0,0,8079711.99217178
2008-10-10,8080226.674245771,0,0.0,0,0,0,0,8080226.674245771
2008-10-11,8080741.389105292,0,0.0,0,0,0,0,8080741.389105292
2008-10-12,8081256.13675243,0,0.0,0,0,0,0,8081256.13675243
2008-10-13,8081770.917189276,0,0.0,0,0,0,0,8081770.917189276
2008-10-14,8082285.730417917,0,0.0,0,0,0,0,8082285.730417917
2008-10-15,8082800.576440441,0,0.0,0,0,0,0,8082800.576440441
2008-10-16,8083315.455258939,0,0.0,0,0,0,0,8083315.455258939
2008-10-17,8083830.3668755,0,0.0,0,0,0,0,8083830.3668755
2008-10-18,8084345.311292213,0,0.0,0,0,0,0,8084345.311292213
2008-10-19,8084860.288511167,0,0.0,0,0,0,0,8084860.288511167
2008-10-20,8085375.298534451,0,0.0,0,0,0,0,8085375.298534451
2008-10-21,8085890.3413641555,0,0.0,0,0,0,0,8085890.3413641555
2008-10-22,8086405.41700237,0,0.0,0,0,0,0,8086405.41700237
2008-10-23,8086920.525451184,0,0.0,0,0,0,0,8086920.525451184
2008-10-24,8087435.666712688,0,0.0,0,0,0,0,8087435.666712688
2008-10-25,8087950.840788973,0,0.0,0,0,0,0,8087950.840788973
2008-10-26,8088466.047682128,0,0.0,0,0,0,0,8088466.047682128
2008-10-27,8088981.287394244,0,0.0,0,0,0,0,8088981.287394244
2008-10-28,8089496.559927411,0,0.0,0,0,0,0,8089496.559927411
2008-10-29,8090011.865283721,0,0.0,0,0,0,0,8090011.865283721
2008-10-30,8090527.203465264,0,0.0,0,0,0,0,8090527.203465264
2008-10-31,8091042.574474131,0,0.0,0,0,0,0,8091042.574474131
2008-11-01,8091557.978312413,0,0.0,0,0,0,0,8091557.978312413
2008-11-02,8092073.4149822015,0,0.0,0,0,0,0,8092073.4149822015
2008-11-03,8092588.8844855875,0,0.0,0,0,0,0,8092588.8844855875
2008-11-04,8093104.386824663,0,0.0,0,0,0,0,8093104.386824663
2008-11-05,8093619.922001519,0,0.0,0,0,0,0,8093619.922001519
2008-11-06,8094135.490018249,0,0.0,0,0,0,0,8094135.490018249
2008-11-07,8094651.0908769425,0,0.0,0,0,0,0,8094651.0908769425
2008-11-08,8095166.724579694,0,0.0,0,0,0,0,8095166.724579694
2008-11-09,8095682.391128594,0,0.0,0,0,0,0,8095682.391128594
2008-11-10,8096198.090525735,0,0.0,0,0,0,0,8096198.090525735
2008-11-11,8096713.82277321,0,0.0,0,0,0,0,8096713.82277321
2008-11-12,8097229.587873111,0,0.0,0,0,0,0,8097229.587873111
2008-11-13,8097745.385827531,0,0.0,0,0,0,0,8097745.385827531
2008-11-14,8098261.216638563,0,0.0,0,0,0,0,8098261.216638563
2008-11-15,8098777.0803083,0,0.0,0,0,0,0,8098777.0803083
2008-11-16,8099292.9768388355,0,0.0,0,0,0,0,8099292.9768388355
2008-11-17,8099808.906232262,0,0.0,0,0,0,0,8099808.906232262
2008-11-18,8100324.868490673,0,0.0,0,0,0,0,8100324.868490673
2008-11-19,8100840.863616162,0,0.0,0,0,0,0,8100840.863616162
2008-11-20,8101356.891610823,0,0.0,0,0,0,0,8101356.891610823
2008-11-21,8101872.952476749,0,0.0,0,0,0,0,8101872.952476749
2008-11-22,8102389.046216035,0,0.0,0,0,0,0,8102389.046216035
2008-11-23,8102905.172830774,0,0.0,0,0,0,0,8102905.172830774
2008-11-24,8103421.332323061,0,0.0,0,0,0,0,8103421.332323061
2008-11-25,8103937.52469499,0,0.0,0,0,0,0,8103937.52469499
2008-11-26,8104453.749948656,0,0.0,0,0,0,0,8104453.749948656
