,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2008-11-02,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-03,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-04,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-05,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-06,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-07,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-08,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-09,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-10,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-11,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
