,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2001-12-21,10998155.154492108,0,0,0,0,0,0,10998155.154492108
2001-12-22,10999045.854374483,0,0,0,0,0,0,10999045.854374483
2001-12-23,10999936.626391346,0,0,0,0,0,0,10999936.626391346
2001-12-24,11000827.470548537,0,0,0,0,0,0,11000827.470548537
2001-12-25,11001718.3868519,0,0,0,0,0,0,11001718.3868519
2001-12-26,11002609.375307275,0,0,0,0,0,0,11002609.375307275
2001-12-27,11003500.435920509,0,0,0,0,0,0,11003500.435920509
2001-12-28,11004391.568697443,0,0,0,0,0,0,11004391.568697443
2001-12-29,11005282.773643924,0,0,0,0,0,0,11005282.773643924
2001-12-30,11006174.050765796,0,0,0,0,0,0,11006174.050765796
2001-12-31,11007065.400068901,0,0,0,0,0,0,11007065.400068901
2002-01-01,11007956.82155909,0,0,0,0,0,0,11007956.82155909
2002-01-02,11008848.315242205,0,0,0,0,0,0,11008848.315242205
2002-01-03,11009739.881124094,0,0,0,0,0,0,11009739.881124094
2002-01-04,11010631.519210605,0,0,0,0,0,0,11010631.519210605
2002-01-05,11011523.229507584,0,0,0,0,0,0,11011523.229507584
2002-01-06,11012415.01202088,0,0,0,0,0,0,11012415.01202088
2002-01-07,11013306.866756342,0,0,0,0,0,0,11013306.866756342
2002-01-08,11014198.793719817,0,0,0,0,0,0,11014198.793719817
2002-01-09,11015090.792917157,0,0,0,0,0,0,11015090.792917157
2002-01-10,11015982.86435421,0,0,0,0,0,0,11015982.86435421
2002-01-11,11016875.008036828,0,0,0,0,0,0,11016875.008036828
2002-01-12,11017767.22397086,0,0,0,0,0,0,11017767.22397086
2002-01-13,11018659.512162158,0,0,0,0,0,0,11018659.512162158
2002-01-14,11019551.872616576,0,0,0,0,0,0,11019551.872616576
2002-01-15,11020444.305339964,0,0,0,0,0,0,11020444.305339964
2002-01-16,11021336.810338175,0,0,0,0,0,0,11021336.810338175
2002-01-17,11022229.387617063,0,0,0,0,0,0,11022229.387617063
2002-01-18,11023122.037182482,0,0,0,0,0,0,11023122.037182482
2002-01-19,11024014.759040285,0,0,0,0,0,0,11024014.759040285
2002-01-20,11024907.553196328,0,0,0,0,0,0,11024907.553196328
2002-01-21,11025800.419656465,0,0,0,0,0,0,11025800.419656465
2002-01-22,11026693.358426552,0,0,0,0,0,0,11026693.358426552
2002-01-23,11027586.369512446,0,0,0,0,0,0,11027586.369512446
2002-01-24,11028479.452920003,0,0,0,0,0,0,11028479.452920003
2002-01-25,11029372.608655078,0,0,0,0,0,0,11029372.608655078
2002-01-26,11030265.836723533,0,0,0,0,0,0,11030265.836723533
2002-01-27,11031159.137131222,0,0,0,0,0,0,11031159.137131222
2002-01-28,11032052.509884004,0,0,0,0,0,0,11032052.509884004
2002-01-29,11032945.95498774,0,0,0,0,0,0,11032945.95498774
2002-01-30,11033839.472448288,0,0,0,0,0,0,11033839.472448288
2002-01-31,11034733.062271507,0,0,0,0,0,0,11034733.062271507
2002-02-01,11035626.72446326,0,0,0,0,0,0,11035626.72446326
2002-02-02,11036520.459029406,0,0,0,0,0,0,11036520.459029406
2002-02-03,11037414.265975807,0,0,0,0,0,0,11037414.265975807
2002-02-04,11038308.145308325,0,0,0,0,0,0,11038308.145308325
